Nº Aquisição Horário     Data        Canal 1 [°C] 
02325        9:44:01 PM  5/20/2015   29.5         
02326        9:45:01 PM  5/20/2015   29.5         
02327        9:46:01 PM  5/20/2015   29.5         
02328        9:47:01 PM  5/20/2015   29.5         
02329        9:48:01 PM  5/20/2015   29.5         
02330        9:49:01 PM  5/20/2015   29.5         
02331        9:50:01 PM  5/20/2015   29.5         
02332        9:51:01 PM  5/20/2015   29.5         
02333        9:52:01 PM  5/20/2015   29.5         
02334        9:53:01 PM  5/20/2015   29.5         
02335        9:54:01 PM  5/20/2015   29.5         
02336        9:55:01 PM  5/20/2015   29.5         
02337        9:56:01 PM  5/20/2015   29.5         
02338        9:57:01 PM  5/20/2015   29.5         
02339        9:58:01 PM  5/20/2015   29.5         
02340        9:59:01 PM  5/20/2015   29.5         
02341        10:00:01 PM 5/20/2015   29.5         
02342        10:01:01 PM 5/20/2015   29.5         
02343        10:02:01 PM 5/20/2015   29.5         
02344        10:03:01 PM 5/20/2015   29.4         
02345        10:04:01 PM 5/20/2015   29.4         
02346        10:05:01 PM 5/20/2015   29.4         
02347        10:06:01 PM 5/20/2015   29.4         
02348        10:07:01 PM 5/20/2015   29.4         
02349        10:08:01 PM 5/20/2015   29.4         
02350        10:09:01 PM 5/20/2015   29.4         
02351        10:10:01 PM 5/20/2015   29.4         
02352        10:11:01 PM 5/20/2015   29.4         
02353        10:12:01 PM 5/20/2015   29.4         
02354        10:13:01 PM 5/20/2015   29.4         
02355        10:14:01 PM 5/20/2015   29.4         
02356        10:15:01 PM 5/20/2015   29.4         
02357        10:16:01 PM 5/20/2015   29.4         
02358        10:17:01 PM 5/20/2015   29.4         
02359        10:18:01 PM 5/20/2015   29.4         
02360        10:19:01 PM 5/20/2015   29.4         
02361        10:20:01 PM 5/20/2015   29.3         
02362        10:21:01 PM 5/20/2015   29.3         
02363        10:22:01 PM 5/20/2015   29.3         
02364        10:23:01 PM 5/20/2015   29.3         
02365        10:24:01 PM 5/20/2015   29.3         
02366        10:25:01 PM 5/20/2015   29.3         
02367        10:26:01 PM 5/20/2015   29.3         
02368        10:27:01 PM 5/20/2015   29.3         
02369        10:28:01 PM 5/20/2015   29.3         
02370        10:29:01 PM 5/20/2015   29.3         
02371        10:30:01 PM 5/20/2015   29.3         
02372        10:31:01 PM 5/20/2015   29.3         
02373        10:32:01 PM 5/20/2015   29.3         
02374        10:33:01 PM 5/20/2015   29.3         
02375        10:34:01 PM 5/20/2015   29.3         
02376        10:35:01 PM 5/20/2015   29.3         
02377        10:36:01 PM 5/20/2015   29.3         
02378        10:37:01 PM 5/20/2015   29.3         
02379        10:38:01 PM 5/20/2015   29.3         
02380        10:39:01 PM 5/20/2015   29.3         
02381        10:40:01 PM 5/20/2015   29.3         
02382        10:41:01 PM 5/20/2015   29.2         
02383        10:42:01 PM 5/20/2015   29.2         
02384        10:43:01 PM 5/20/2015   29.2         
02385        10:44:01 PM 5/20/2015   29.2         
02386        10:45:01 PM 5/20/2015   29.2         
02387        10:46:01 PM 5/20/2015   29.2         
02388        10:47:01 PM 5/20/2015   29.2         
02389        10:48:01 PM 5/20/2015   29.2         
02390        10:49:01 PM 5/20/2015   29.2         
02391        10:50:01 PM 5/20/2015   29.2         
02392        10:51:01 PM 5/20/2015   29.2         
02393        10:52:01 PM 5/20/2015   29.2         
02394        10:53:01 PM 5/20/2015   29.2         
02395        10:54:01 PM 5/20/2015   29.2         
02396        10:55:01 PM 5/20/2015   29.2         
02397        10:56:01 PM 5/20/2015   29.2         
02398        10:57:01 PM 5/20/2015   29.2         
02399        10:58:01 PM 5/20/2015   29.2         
02400        10:59:01 PM 5/20/2015   29.2         
02401        11:00:01 PM 5/20/2015   29.2         
02402        11:01:01 PM 5/20/2015   29.1         
02403        11:02:01 PM 5/20/2015   29.1         
02404        11:03:01 PM 5/20/2015   29.1         
02405        11:04:01 PM 5/20/2015   29.1         
02406        11:05:01 PM 5/20/2015   29.1         
02407        11:06:01 PM 5/20/2015   29.1         
02408        11:07:01 PM 5/20/2015   29.1         
02409        11:08:01 PM 5/20/2015   29.1         
02410        11:09:01 PM 5/20/2015   29.1         
02411        11:10:01 PM 5/20/2015   29.1         
02412        11:11:01 PM 5/20/2015   29.1         
02413        11:12:01 PM 5/20/2015   29.1         
02414        11:13:01 PM 5/20/2015   29.1         
02415        11:14:01 PM 5/20/2015   29.1         
02416        11:15:01 PM 5/20/2015   29.0         
02417        11:16:01 PM 5/20/2015   29.0         
02418        11:17:01 PM 5/20/2015   29.0         
02419        11:18:01 PM 5/20/2015   29.0         
02420        11:19:01 PM 5/20/2015   29.0         
02421        11:20:01 PM 5/20/2015   29.0         
02422        11:21:01 PM 5/20/2015   29.0         
02423        11:22:01 PM 5/20/2015   29.0         
02424        11:23:01 PM 5/20/2015   29.0         
02425        11:24:01 PM 5/20/2015   29.0         
02426        11:25:01 PM 5/20/2015   29.0         
02427        11:26:01 PM 5/20/2015   29.0         
02428        11:27:01 PM 5/20/2015   29.0         
02429        11:28:01 PM 5/20/2015   29.0         
02430        11:29:01 PM 5/20/2015   28.9         
02431        11:30:01 PM 5/20/2015   28.9         
02432        11:31:01 PM 5/20/2015   28.9         
02433        11:32:01 PM 5/20/2015   28.9         
02434        11:33:01 PM 5/20/2015   28.9         
02435        11:34:01 PM 5/20/2015   28.9         
02436        11:35:01 PM 5/20/2015   28.9         
02437        11:36:01 PM 5/20/2015   28.9         
02438        11:37:01 PM 5/20/2015   28.9         
02439        11:38:01 PM 5/20/2015   28.9         
02440        11:39:01 PM 5/20/2015   28.9         
02441        11:40:01 PM 5/20/2015   28.9         
02442        11:41:01 PM 5/20/2015   28.9         
02443        11:42:01 PM 5/20/2015   28.9         
02444        11:43:01 PM 5/20/2015   28.8         
02445        11:44:01 PM 5/20/2015   28.8         
02446        11:45:01 PM 5/20/2015   28.8         
02447        11:46:01 PM 5/20/2015   28.8         
02448        11:47:01 PM 5/20/2015   28.8         
02449        11:48:01 PM 5/20/2015   28.8         
02450        11:49:01 PM 5/20/2015   28.8         
02451        11:50:01 PM 5/20/2015   28.8         
02452        11:51:01 PM 5/20/2015   28.8         
02453        11:52:01 PM 5/20/2015   28.8         
02454        11:53:01 PM 5/20/2015   28.8         
02455        11:54:01 PM 5/20/2015   28.8         
02456        11:55:01 PM 5/20/2015   28.8         
02457        11:56:01 PM 5/20/2015   28.8         
02458        11:57:01 PM 5/20/2015   28.8         
02459        11:58:01 PM 5/20/2015   28.8         
02460        11:59:01 PM 5/20/2015   28.8         
02461        12:00:01 AM 5/21/2015   28.7         
02462        12:01:01 AM 5/21/2015   28.7         
02463        12:02:01 AM 5/21/2015   28.7         
02464        12:03:01 AM 5/21/2015   28.7         
02465        12:04:01 AM 5/21/2015   28.7         
02466        12:05:01 AM 5/21/2015   28.7         
02467        12:06:01 AM 5/21/2015   28.7         
02468        12:07:01 AM 5/21/2015   28.7         
02469        12:08:01 AM 5/21/2015   28.7         
02470        12:09:01 AM 5/21/2015   28.7         
02471        12:10:01 AM 5/21/2015   28.7         
02472        12:11:01 AM 5/21/2015   28.7         
02473        12:12:01 AM 5/21/2015   28.7         
02474        12:13:01 AM 5/21/2015   28.7         
02475        12:14:01 AM 5/21/2015   28.7         
02476        12:15:01 AM 5/21/2015   28.7         
02477        12:16:01 AM 5/21/2015   28.7         
02478        12:17:01 AM 5/21/2015   28.7         
02479        12:18:01 AM 5/21/2015   28.7         
02480        12:19:01 AM 5/21/2015   28.6         
02481        12:20:01 AM 5/21/2015   28.6         
02482        12:21:01 AM 5/21/2015   28.6         
02483        12:22:01 AM 5/21/2015   28.6         
02484        12:23:01 AM 5/21/2015   28.6         
02485        12:24:01 AM 5/21/2015   28.6         
02486        12:25:01 AM 5/21/2015   28.6         
02487        12:26:01 AM 5/21/2015   28.6         
02488        12:27:01 AM 5/21/2015   28.6         
02489        12:28:01 AM 5/21/2015   28.6         
02490        12:29:01 AM 5/21/2015   28.6         
02491        12:30:01 AM 5/21/2015   28.6         
02492        12:31:01 AM 5/21/2015   28.6         
02493        12:32:01 AM 5/21/2015   28.6         
02494        12:33:01 AM 5/21/2015   28.6         
02495        12:34:01 AM 5/21/2015   28.6         
02496        12:35:01 AM 5/21/2015   28.6         
02497        12:36:01 AM 5/21/2015   28.6         
02498        12:37:01 AM 5/21/2015   28.5         
02499        12:38:01 AM 5/21/2015   28.5         
02500        12:39:01 AM 5/21/2015   28.5         
02501        12:40:01 AM 5/21/2015   28.5         
02502        12:41:01 AM 5/21/2015   28.5         
02503        12:42:01 AM 5/21/2015   28.5         
02504        12:43:01 AM 5/21/2015   28.5         
02505        12:44:01 AM 5/21/2015   28.5         
02506        12:45:01 AM 5/21/2015   28.5         
02507        12:46:01 AM 5/21/2015   28.5         
02508        12:47:01 AM 5/21/2015   28.5         
02509        12:48:01 AM 5/21/2015   28.5         
02510        12:49:01 AM 5/21/2015   28.5         
02511        12:50:01 AM 5/21/2015   28.5         
02512        12:51:01 AM 5/21/2015   28.5         
02513        12:52:01 AM 5/21/2015   28.5         
02514        12:53:01 AM 5/21/2015   28.5         
02515        12:54:01 AM 5/21/2015   28.5         
02516        12:55:01 AM 5/21/2015   28.5         
02517        12:56:01 AM 5/21/2015   28.4         
02518        12:57:01 AM 5/21/2015   28.4         
02519        12:58:01 AM 5/21/2015   28.4         
02520        12:59:01 AM 5/21/2015   28.4         
02521        1:00:01 AM  5/21/2015   28.4         
02522        1:01:01 AM  5/21/2015   28.4         
02523        1:02:01 AM  5/21/2015   28.4         
02524        1:03:01 AM  5/21/2015   28.4         
02525        1:04:01 AM  5/21/2015   28.4         
02526        1:05:01 AM  5/21/2015   28.4         
02527        1:06:01 AM  5/21/2015   28.4         
02528        1:07:01 AM  5/21/2015   28.4         
02529        1:08:01 AM  5/21/2015   28.4         
02530        1:09:01 AM  5/21/2015   28.4         
02531        1:10:01 AM  5/21/2015   28.4         
02532        1:11:01 AM  5/21/2015   28.4         
02533        1:12:01 AM  5/21/2015   28.4         
02534        1:13:01 AM  5/21/2015   28.4         
02535        1:14:01 AM  5/21/2015   28.3         
02536        1:15:01 AM  5/21/2015   28.3         
02537        1:16:01 AM  5/21/2015   28.3         
02538        1:17:01 AM  5/21/2015   28.3         
02539        1:18:01 AM  5/21/2015   28.3         
02540        1:19:01 AM  5/21/2015   28.3         
02541        1:20:01 AM  5/21/2015   28.3         
02542        1:21:01 AM  5/21/2015   28.3         
02543        1:22:01 AM  5/21/2015   28.3         
02544        1:23:01 AM  5/21/2015   28.3         
02545        1:24:01 AM  5/21/2015   28.3         
02546        1:25:01 AM  5/21/2015   28.3         
02547        1:26:01 AM  5/21/2015   28.3         
02548        1:27:01 AM  5/21/2015   28.3         
02549        1:28:01 AM  5/21/2015   28.3         
02550        1:29:01 AM  5/21/2015   28.3         
02551        1:30:01 AM  5/21/2015   28.3         
02552        1:31:01 AM  5/21/2015   28.3         
02553        1:32:01 AM  5/21/2015   28.3         
02554        1:33:01 AM  5/21/2015   28.3         
02555        1:34:01 AM  5/21/2015   28.3         
02556        1:35:01 AM  5/21/2015   28.2         
02557        1:36:01 AM  5/21/2015   28.2         
02558        1:37:01 AM  5/21/2015   28.2         
02559        1:38:01 AM  5/21/2015   28.2         
02560        1:39:01 AM  5/21/2015   28.2         
02561        1:40:01 AM  5/21/2015   28.2         
02562        1:41:01 AM  5/21/2015   28.2         
02563        1:42:01 AM  5/21/2015   28.2         
02564        1:43:01 AM  5/21/2015   28.2         
02565        1:44:01 AM  5/21/2015   28.2         
02566        1:45:01 AM  5/21/2015   28.2         
02567        1:46:01 AM  5/21/2015   28.2         
02568        1:47:01 AM  5/21/2015   28.2         
02569        1:48:01 AM  5/21/2015   28.2         
02570        1:49:01 AM  5/21/2015   28.2         
02571        1:50:01 AM  5/21/2015   28.2         
02572        1:51:01 AM  5/21/2015   28.2         
02573        1:52:01 AM  5/21/2015   28.2         
02574        1:53:01 AM  5/21/2015   28.2         
02575        1:54:01 AM  5/21/2015   28.2         
02576        1:55:01 AM  5/21/2015   28.2         
02577        1:56:01 AM  5/21/2015   28.2         
02578        1:57:01 AM  5/21/2015   28.2         
02579        1:58:01 AM  5/21/2015   28.1         
02580        1:59:01 AM  5/21/2015   28.1         
02581        2:00:01 AM  5/21/2015   28.1         
02582        2:01:01 AM  5/21/2015   28.1         
02583        2:02:01 AM  5/21/2015   28.1         
02584        2:03:01 AM  5/21/2015   28.1         
02585        2:04:01 AM  5/21/2015   28.1         
02586        2:05:01 AM  5/21/2015   28.1         
02587        2:06:01 AM  5/21/2015   28.1         
02588        2:07:01 AM  5/21/2015   28.1         
02589        2:08:01 AM  5/21/2015   28.1         
02590        2:09:01 AM  5/21/2015   28.1         
02591        2:10:01 AM  5/21/2015   28.1         
02592        2:11:01 AM  5/21/2015   28.1         
02593        2:12:01 AM  5/21/2015   28.1         
02594        2:13:01 AM  5/21/2015   28.1         
02595        2:14:01 AM  5/21/2015   28.1         
02596        2:15:01 AM  5/21/2015   28.0         
02597        2:16:01 AM  5/21/2015   28.0         
02598        2:17:01 AM  5/21/2015   28.0         
02599        2:18:01 AM  5/21/2015   28.0         
02600        2:19:01 AM  5/21/2015   28.0         
02601        2:20:01 AM  5/21/2015   28.0         
02602        2:21:01 AM  5/21/2015   28.0         
02603        2:22:01 AM  5/21/2015   28.0         
02604        2:23:01 AM  5/21/2015   28.0         
02605        2:24:01 AM  5/21/2015   28.0         
02606        2:25:01 AM  5/21/2015   28.0         
02607        2:26:01 AM  5/21/2015   27.9         
02608        2:27:01 AM  5/21/2015   27.9         
02609        2:28:01 AM  5/21/2015   27.9         
02610        2:29:01 AM  5/21/2015   27.9         
02611        2:30:01 AM  5/21/2015   27.9         
02612        2:31:01 AM  5/21/2015   27.9         
02613        2:32:01 AM  5/21/2015   27.9         
02614        2:33:01 AM  5/21/2015   27.9         
02615        2:34:01 AM  5/21/2015   27.9         
02616        2:35:01 AM  5/21/2015   27.9         
02617        2:36:01 AM  5/21/2015   27.9         
02618        2:37:01 AM  5/21/2015   27.9         
02619        2:38:01 AM  5/21/2015   27.9         
02620        2:39:01 AM  5/21/2015   27.9         
02621        2:40:01 AM  5/21/2015   27.9         
02622        2:41:01 AM  5/21/2015   27.8         
02623        2:42:01 AM  5/21/2015   27.8         
02624        2:43:01 AM  5/21/2015   27.8         
02625        2:44:01 AM  5/21/2015   27.8         
02626        2:45:01 AM  5/21/2015   27.8         
02627        2:46:01 AM  5/21/2015   27.8         
02628        2:47:01 AM  5/21/2015   27.8         
02629        2:48:01 AM  5/21/2015   27.8         
02630        2:49:01 AM  5/21/2015   27.8         
02631        2:50:01 AM  5/21/2015   27.8         
02632        2:51:01 AM  5/21/2015   27.8         
02633        2:52:01 AM  5/21/2015   27.8         
02634        2:53:01 AM  5/21/2015   27.8         
02635        2:54:01 AM  5/21/2015   27.8         
02636        2:55:01 AM  5/21/2015   27.8         
02637        2:56:01 AM  5/21/2015   27.8         
02638        2:57:01 AM  5/21/2015   27.8         
02639        2:58:01 AM  5/21/2015   27.8         
02640        2:59:01 AM  5/21/2015   27.8         
02641        3:00:01 AM  5/21/2015   27.8         
02642        3:01:01 AM  5/21/2015   27.7         
02643        3:02:01 AM  5/21/2015   27.7         
02644        3:03:01 AM  5/21/2015   27.7         
02645        3:04:01 AM  5/21/2015   27.7         
02646        3:05:01 AM  5/21/2015   27.7         
02647        3:06:01 AM  5/21/2015   27.7         
02648        3:07:01 AM  5/21/2015   27.7         
02649        3:08:01 AM  5/21/2015   27.7         
02650        3:09:01 AM  5/21/2015   27.7         
02651        3:10:01 AM  5/21/2015   27.7         
02652        3:11:01 AM  5/21/2015   27.7         
02653        3:12:01 AM  5/21/2015   27.7         
02654        3:13:01 AM  5/21/2015   27.7         
02655        3:14:01 AM  5/21/2015   27.7         
02656        3:15:01 AM  5/21/2015   27.7         
02657        3:16:01 AM  5/21/2015   27.7         
02658        3:17:01 AM  5/21/2015   27.7         
02659        3:18:01 AM  5/21/2015   27.6         
02660        3:19:01 AM  5/21/2015   27.6         
02661        3:20:01 AM  5/21/2015   27.6         
02662        3:21:01 AM  5/21/2015   27.6         
02663        3:22:01 AM  5/21/2015   27.6         
02664        3:23:01 AM  5/21/2015   27.6         
02665        3:24:01 AM  5/21/2015   27.6         
02666        3:25:01 AM  5/21/2015   27.6         
02667        3:26:01 AM  5/21/2015   27.6         
02668        3:27:01 AM  5/21/2015   27.6         
02669        3:28:01 AM  5/21/2015   27.6         
02670        3:29:01 AM  5/21/2015   27.6         
02671        3:30:01 AM  5/21/2015   27.6         
02672        3:31:01 AM  5/21/2015   27.6         
02673        3:32:01 AM  5/21/2015   27.6         
02674        3:33:01 AM  5/21/2015   27.6         
02675        3:34:01 AM  5/21/2015   27.6         
02676        3:35:01 AM  5/21/2015   27.6         
02677        3:36:01 AM  5/21/2015   27.5         
02678        3:37:01 AM  5/21/2015   27.5         
02679        3:38:01 AM  5/21/2015   27.5         
02680        3:39:01 AM  5/21/2015   27.5         
02681        3:40:01 AM  5/21/2015   27.5         
02682        3:41:01 AM  5/21/2015   27.5         
02683        3:42:01 AM  5/21/2015   27.5         
02684        3:43:01 AM  5/21/2015   27.5         
02685        3:44:01 AM  5/21/2015   27.5         
02686        3:45:01 AM  5/21/2015   27.5         
02687        3:46:01 AM  5/21/2015   27.5         
02688        3:47:01 AM  5/21/2015   27.5         
02689        3:48:01 AM  5/21/2015   27.5         
02690        3:49:01 AM  5/21/2015   27.5         
02691        3:50:01 AM  5/21/2015   27.5         
02692        3:51:01 AM  5/21/2015   27.5         
02693        3:52:01 AM  5/21/2015   27.5         
02694        3:53:01 AM  5/21/2015   27.4         
02695        3:54:01 AM  5/21/2015   27.4         
02696        3:55:01 AM  5/21/2015   27.4         
02697        3:56:01 AM  5/21/2015   27.4         
02698        3:57:01 AM  5/21/2015   27.4         
02699        3:58:01 AM  5/21/2015   27.4         
02700        3:59:01 AM  5/21/2015   27.4         
02701        4:00:01 AM  5/21/2015   27.4         
02702        4:01:01 AM  5/21/2015   27.4         
02703        4:02:01 AM  5/21/2015   27.4         
02704        4:03:01 AM  5/21/2015   27.4         
02705        4:04:01 AM  5/21/2015   27.4         
02706        4:05:01 AM  5/21/2015   27.4         
02707        4:06:01 AM  5/21/2015   27.4         
02708        4:07:01 AM  5/21/2015   27.4         
02709        4:08:01 AM  5/21/2015   27.4         
02710        4:09:01 AM  5/21/2015   27.4         
02711        4:10:01 AM  5/21/2015   27.3         
02712        4:11:01 AM  5/21/2015   27.3         
02713        4:12:01 AM  5/21/2015   27.3         
02714        4:13:01 AM  5/21/2015   27.3         
02715        4:14:01 AM  5/21/2015   27.3         
02716        4:15:01 AM  5/21/2015   27.3         
02717        4:16:01 AM  5/21/2015   27.3         
02718        4:17:01 AM  5/21/2015   27.3         
02719        4:18:01 AM  5/21/2015   27.3         
02720        4:19:01 AM  5/21/2015   27.3         
02721        4:20:01 AM  5/21/2015   27.3         
02722        4:21:01 AM  5/21/2015   27.2         
02723        4:22:01 AM  5/21/2015   27.2         
02724        4:23:01 AM  5/21/2015   27.2         
02725        4:24:01 AM  5/21/2015   27.2         
02726        4:25:01 AM  5/21/2015   27.2         
02727        4:26:01 AM  5/21/2015   27.2         
02728        4:27:01 AM  5/21/2015   27.2         
02729        4:28:01 AM  5/21/2015   27.2         
02730        4:29:01 AM  5/21/2015   27.2         
02731        4:30:01 AM  5/21/2015   27.2         
02732        4:31:01 AM  5/21/2015   27.2         
02733        4:32:01 AM  5/21/2015   27.2         
02734        4:33:01 AM  5/21/2015   27.2         
02735        4:34:01 AM  5/21/2015   27.1         
02736        4:35:01 AM  5/21/2015   27.1         
02737        4:36:01 AM  5/21/2015   27.1         
02738        4:37:01 AM  5/21/2015   27.1         
02739        4:38:01 AM  5/21/2015   27.1         
02740        4:39:01 AM  5/21/2015   27.1         
02741        4:40:01 AM  5/21/2015   27.1         
02742        4:41:01 AM  5/21/2015   27.1         
02743        4:42:01 AM  5/21/2015   27.1         
02744        4:43:01 AM  5/21/2015   27.1         
02745        4:44:01 AM  5/21/2015   27.1         
02746        4:45:01 AM  5/21/2015   27.1         
02747        4:46:01 AM  5/21/2015   27.1         
02748        4:47:01 AM  5/21/2015   27.1         
02749        4:48:01 AM  5/21/2015   27.1         
02750        4:49:01 AM  5/21/2015   27.1         
02751        4:50:01 AM  5/21/2015   27.1         
02752        4:51:01 AM  5/21/2015   27.0         
02753        4:52:01 AM  5/21/2015   27.0         
02754        4:53:01 AM  5/21/2015   27.0         
02755        4:54:01 AM  5/21/2015   27.0         
02756        4:55:01 AM  5/21/2015   27.0         
02757        4:56:01 AM  5/21/2015   27.0         
02758        4:57:01 AM  5/21/2015   27.0         
02759        4:58:01 AM  5/21/2015   27.0         
02760        4:59:01 AM  5/21/2015   27.0         
02761        5:00:01 AM  5/21/2015   27.0         
02762        5:01:01 AM  5/21/2015   27.0         
02763        5:02:01 AM  5/21/2015   27.0         
02764        5:03:01 AM  5/21/2015   27.0         
02765        5:04:01 AM  5/21/2015   27.0         
02766        5:05:01 AM  5/21/2015   27.0         
02767        5:06:01 AM  5/21/2015   27.0         
02768        5:07:01 AM  5/21/2015   27.0         
02769        5:08:01 AM  5/21/2015   27.0         
02770        5:09:01 AM  5/21/2015   26.9         
02771        5:10:01 AM  5/21/2015   26.9         
02772        5:11:01 AM  5/21/2015   26.9         
02773        5:12:01 AM  5/21/2015   26.9         
02774        5:13:01 AM  5/21/2015   26.9         
02775        5:14:01 AM  5/21/2015   26.9         
02776        5:15:01 AM  5/21/2015   26.9         
02777        5:16:01 AM  5/21/2015   26.9         
02778        5:17:01 AM  5/21/2015   26.9         
02779        5:18:01 AM  5/21/2015   26.9         
02780        5:19:01 AM  5/21/2015   26.9         
02781        5:20:01 AM  5/21/2015   26.9         
02782        5:21:01 AM  5/21/2015   26.9         
02783        5:22:01 AM  5/21/2015   26.9         
02784        5:23:01 AM  5/21/2015   26.9         
02785        5:24:01 AM  5/21/2015   26.9         
02786        5:25:01 AM  5/21/2015   26.9         
02787        5:26:01 AM  5/21/2015   26.9         
02788        5:27:01 AM  5/21/2015   26.8         
02789        5:28:01 AM  5/21/2015   26.8         
02790        5:29:01 AM  5/21/2015   26.8         
02791        5:30:01 AM  5/21/2015   26.8         
02792        5:31:01 AM  5/21/2015   26.8         
02793        5:32:01 AM  5/21/2015   26.8         
02794        5:33:01 AM  5/21/2015   26.8         
02795        5:34:01 AM  5/21/2015   26.8         
02796        5:35:01 AM  5/21/2015   26.8         
02797        5:36:01 AM  5/21/2015   26.8         
02798        5:37:01 AM  5/21/2015   26.8         
02799        5:38:01 AM  5/21/2015   26.8         
02800        5:39:01 AM  5/21/2015   26.8         
02801        5:40:01 AM  5/21/2015   26.8         
02802        5:41:01 AM  5/21/2015   26.8         
02803        5:42:01 AM  5/21/2015   26.8         
02804        5:43:01 AM  5/21/2015   26.8         
02805        5:44:01 AM  5/21/2015   26.8         
02806        5:45:01 AM  5/21/2015   26.8         
02807        5:46:01 AM  5/21/2015   26.7         
02808        5:47:01 AM  5/21/2015   26.7         
02809        5:48:01 AM  5/21/2015   26.7         
02810        5:49:01 AM  5/21/2015   26.7         
02811        5:50:01 AM  5/21/2015   26.7         
02812        5:51:01 AM  5/21/2015   26.7         
02813        5:52:01 AM  5/21/2015   26.7         
02814        5:53:01 AM  5/21/2015   26.7         
02815        5:54:01 AM  5/21/2015   26.7         
02816        5:55:01 AM  5/21/2015   26.7         
02817        5:56:01 AM  5/21/2015   26.7         
02818        5:57:01 AM  5/21/2015   26.7         
02819        5:58:01 AM  5/21/2015   26.7         
02820        5:59:01 AM  5/21/2015   26.7         
02821        6:00:01 AM  5/21/2015   26.7         
02822        6:01:01 AM  5/21/2015   26.7         
02823        6:02:01 AM  5/21/2015   26.7         
02824        6:03:01 AM  5/21/2015   26.7         
02825        6:04:01 AM  5/21/2015   26.6         
02826        6:05:01 AM  5/21/2015   26.6         
02827        6:06:01 AM  5/21/2015   26.6         
02828        6:07:01 AM  5/21/2015   26.6         
02829        6:08:01 AM  5/21/2015   26.6         
02830        6:09:01 AM  5/21/2015   26.6         
02831        6:10:01 AM  5/21/2015   26.6         
02832        6:11:01 AM  5/21/2015   26.6         
02833        6:12:01 AM  5/21/2015   26.6         
02834        6:13:01 AM  5/21/2015   26.6         
02835        6:14:01 AM  5/21/2015   26.6         
02836        6:15:01 AM  5/21/2015   26.6         
02837        6:16:01 AM  5/21/2015   26.6         
02838        6:17:01 AM  5/21/2015   26.6         
02839        6:18:01 AM  5/21/2015   26.6         
02840        6:19:01 AM  5/21/2015   26.6         
02841        6:20:01 AM  5/21/2015   26.6         
02842        6:21:01 AM  5/21/2015   26.6         
02843        6:22:01 AM  5/21/2015   26.6         
02844        6:23:01 AM  5/21/2015   26.5         
02845        6:24:01 AM  5/21/2015   26.5         
02846        6:25:01 AM  5/21/2015   26.5         
02847        6:26:01 AM  5/21/2015   26.5         
02848        6:27:01 AM  5/21/2015   26.5         
02849        6:28:01 AM  5/21/2015   26.5         
02850        6:29:01 AM  5/21/2015   26.5         
02851        6:30:01 AM  5/21/2015   26.5         
02852        6:31:01 AM  5/21/2015   26.5         
02853        6:32:01 AM  5/21/2015   26.5         
02854        6:33:01 AM  5/21/2015   26.5         
02855        6:34:01 AM  5/21/2015   26.5         
02856        6:35:01 AM  5/21/2015   26.5         
02857        6:36:01 AM  5/21/2015   26.5         
02858        6:37:01 AM  5/21/2015   26.5         
02859        6:38:01 AM  5/21/2015   26.5         
02860        6:39:01 AM  5/21/2015   26.5         
02861        6:40:01 AM  5/21/2015   26.5         
02862        6:41:01 AM  5/21/2015   26.5         
02863        6:42:01 AM  5/21/2015   26.4         
02864        6:43:01 AM  5/21/2015   26.4         
02865        6:44:01 AM  5/21/2015   26.4         
02866        6:45:01 AM  5/21/2015   26.4         
02867        6:46:01 AM  5/21/2015   26.4         
02868        6:47:01 AM  5/21/2015   26.4         
02869        6:48:01 AM  5/21/2015   26.4         
02870        6:49:01 AM  5/21/2015   26.4         
02871        6:50:01 AM  5/21/2015   26.4         
02872        6:51:01 AM  5/21/2015   26.4         
02873        6:52:01 AM  5/21/2015   26.4         
02874        6:53:01 AM  5/21/2015   26.4         
02875        6:54:01 AM  5/21/2015   26.4         
02876        6:55:01 AM  5/21/2015   26.4         
02877        6:56:01 AM  5/21/2015   26.4         
02878        6:57:01 AM  5/21/2015   26.4         
02879        6:58:01 AM  5/21/2015   26.4         
02880        6:59:01 AM  5/21/2015   26.4         
02881        7:00:01 AM  5/21/2015   26.4         
02882        7:01:01 AM  5/21/2015   26.4         
02883        7:02:01 AM  5/21/2015   26.4         
02884        7:03:01 AM  5/21/2015   26.4         
02885        7:04:01 AM  5/21/2015   26.4         
02886        7:05:01 AM  5/21/2015   26.4         
02887        7:06:01 AM  5/21/2015   26.4         
02888        7:07:01 AM  5/21/2015   26.4         
02889        7:08:01 AM  5/21/2015   26.4         
02890        7:09:01 AM  5/21/2015   26.4         
02891        7:10:01 AM  5/21/2015   26.4         
02892        7:11:01 AM  5/21/2015   26.4         
02893        7:12:01 AM  5/21/2015   26.4         
02894        7:13:01 AM  5/21/2015   26.4         
02895        7:14:01 AM  5/21/2015   26.4         
02896        7:15:01 AM  5/21/2015   26.4         
02897        7:16:01 AM  5/21/2015   26.4         
02898        7:17:01 AM  5/21/2015   26.4         
02899        7:18:01 AM  5/21/2015   26.4         
02900        7:19:01 AM  5/21/2015   26.4         
02901        7:20:01 AM  5/21/2015   26.4         
02902        7:21:01 AM  5/21/2015   26.4         
02903        7:22:01 AM  5/21/2015   26.4         
02904        7:23:01 AM  5/21/2015   26.4         
02905        7:24:01 AM  5/21/2015   26.4         
02906        7:25:01 AM  5/21/2015   26.4         
